x,y,HEATING_DEGREE_DAYS,NORMAL_SNOWFALL,LOCAL_YEAR,LOCAL_MONTH,MIN_TEMPERATURE,ID,DAYS_WITH_VALID_PRECIP,MEAN_TEMPERATURE,NORMAL_PRECIPITATION,DAYS_WITH_VALID_MAX_TEMP,COOLING_DEGREE_DAYS,DAYS_WITH_VALID_SNOWFALL,LONGITUDE,DAYS_WITH_PRECIP_GE_1MM,LOCAL_DATE,NORMAL_SUNSHINE,LATITUDE,SNOW_ON_GROUND_LAST_DAY,PROVINCE_CODE,BRIGHT_SUNSHINE,NORMAL_MEAN_TEMPERATURE,LAST_UPDATED,ENG_PROVINCE_NAME,TOTAL_PRECIPITATION,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,CLIMATE_IDENTIFIER,DAYS_WITH_VALID_MEAN_TEMP,STATION_NAME,TOTAL_SNOWFALL,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE
-55.35,49.15,119.7,,1943,8,2.8,6577.1943.8,31,14.348387096774193,,31,6.5,31,-55.350,10,1943-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,65.3,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,26.7
-55.35,49.15,100.5,,1943,9,-1.1,6577.1943.9,30,15.046666666666667,,30,11.9,30,-55.350,11,1943-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,85.6,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,28.3
-55.35,49.15,283.9,,1943,10,-2.2,6577.1943.10,31,8.841935483870968,,31,0,31,-55.350,15,1943-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,119.1,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,22.8
-55.35,49.15,445.9,,1943,11,-6.7,6577.1943.11,30,3.1366666666666667,,30,0,30,-55.350,8,1943-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,85.7,,TERRE-NEUVE,8400650,30,BOTWOOD,5.3,30,14.4
-55.35,49.15,678.5,,1943,12,-17.8,6577.1943.12,31,-3.8870967741935485,,31,0,31,-55.350,10,1943-12,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,57.9,,TERRE-NEUVE,8400650,31,BOTWOOD,45.8,31,7.2
-55.35,49.15,792.5,,1944,1,-23.9,6577.1944.1,31,-7.564516129032258,,31,0,31,-55.350,12,1944-01,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,81.4,,TERRE-NEUVE,8400650,31,BOTWOOD,80.6,31,2.2
-55.35,49.15,765.6,,1944,2,-27.8,6577.1944.2,29,-8.4,,29,0,29,-55.350,12,1944-02,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,137.5,,TERRE-NEUVE,8400650,29,BOTWOOD,128.5,29,6.1
-55.35,49.15,686.8,,1944,3,-17.2,6577.1944.3,31,-4.15483870967742,,31,0,31,-55.350,13,1944-03,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,90.6,,TERRE-NEUVE,8400650,31,BOTWOOD,82.7,31,9.4
-55.35,49.15,523.6,,1944,4,-7.2,6577.1944.4,30,0.5466666666666666,,30,0,30,-55.350,7,1944-04,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,48.5,,TERRE-NEUVE,8400650,30,BOTWOOD,35.8,30,14.4
-55.35,49.15,339.4,,1944,5,-5,6577.1944.5,31,7.051612903225807,,31,0,31,-55.350,8,1944-05,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,27.5,,TERRE-NEUVE,8400650,31,BOTWOOD,3.9,31,26.1
-55.35,49.15,171,,1944,6,-0.6,6577.1944.6,30,12.786666666666667,,30,14.6,30,-55.350,17,1944-06,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,128.5,,TERRE-NEUVE,8400650,30,BOTWOOD,1.3,30,32.2
-55.35,49.15,87.2,,1944,7,2.2,6577.1944.7,31,15.725806451612904,,31,16.7,31,-55.350,8,1944-07,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,55.7,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,30
-55.35,49.15,39.4,,1944,8,6.1,6577.1944.8,31,17.741935483870968,,31,31.4,31,-55.350,13,1944-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,104.6,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,32.2
-55.35,49.15,135.7,,1944,9,1.1,6577.1944.9,30,13.67,,30,5.8,30,-55.350,10,1944-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,112.2,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,26.1
-55.35,49.15,341.5,,1944,10,-5,6577.1944.10,31,6.983870967741935,,31,0,31,-55.350,15,1944-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,197.7,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,17.8
-55.35,49.15,442.7,,1944,11,-7.2,6577.1944.11,30,3.243333333333333,,30,0,30,-55.350,11,1944-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,112.6,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,18.3
-55.35,49.15,657.2,,1944,12,-17.8,6577.1944.12,31,-3.2,,31,0,31,-55.350,13,1944-12,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,73,,TERRE-NEUVE,8400650,31,BOTWOOD,33.7,31,10
-55.35,49.15,674.4,,1945,1,-23.3,6577.1945.1,31,-3.7548387096774194,,31,0,31,-55.350,12,1945-01,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,76,,TERRE-NEUVE,8400650,31,BOTWOOD,53.7,31,7.2
-55.35,49.15,765.5,,1945,2,-25.6,6577.1945.2,28,-9.339285714285714,,28,0,28,-55.350,11,1945-02,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,94.3,,TERRE-NEUVE,8400650,28,BOTWOOD,89,28,7.2
-55.35,49.15,727.5,,1945,3,-21.7,6577.1945.3,31,-5.467741935483871,,31,0,31,-55.350,11,1945-03,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,46.1,,TERRE-NEUVE,8400650,31,BOTWOOD,32,31,8.9
-55.35,49.15,516.1,,1945,4,-10.6,6577.1945.4,30,0.7966666666666666,,30,0,30,-55.350,14,1945-04,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,63.9,,TERRE-NEUVE,8400650,30,BOTWOOD,11.8,30,11.7
-55.35,49.15,327.2,,1945,5,-4.4,6577.1945.5,31,7.445161290322581,,31,0,31,-55.350,12,1945-05,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,65.4,,TERRE-NEUVE,8400650,31,BOTWOOD,6.7,31,20.6
-55.35,49.15,217.8,,1945,6,0,6577.1945.6,30,10.753333333333334,,30,0.4,30,-55.350,14,1945-06,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,55.7,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,26.7
-55.35,49.15,56.8,,1945,7,3.3,6577.1945.7,31,17.03548387096774,,31,26.9,31,-55.350,10,1945-07,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,37.8,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,33.3
-55.35,49.15,39.9,,1945,8,4.4,6577.1945.8,31,17.664516129032258,,31,29.5,31,-55.350,8,1945-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,58.6,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,30
-55.35,49.15,179.7,,1945,9,0.6,6577.1945.9,30,12.053333333333333,,30,1.3,30,-55.350,11,1945-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,50.7,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,25.6
-55.35,49.15,333.5,,1945,10,-3.3,6577.1945.10,31,7.241935483870968,,31,0,31,-55.350,14,1945-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,82.2,,TERRE-NEUVE,8400650,31,BOTWOOD,1.3,31,19.4
-55.35,49.15,498.4,,1945,11,-13.9,6577.1945.11,30,1.3866666666666667,,30,0,30,-55.350,11,1945-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,104,,TERRE-NEUVE,8400650,30,BOTWOOD,12.2,30,17.8
-55.35,49.15,681.5,,1945,12,-17.8,6577.1945.12,31,-3.9838709677419355,,31,0,31,-55.350,14,1945-12,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,68.1,,TERRE-NEUVE,8400650,31,BOTWOOD,34.8,31,10.6
-55.35,49.15,815.7,,1946,1,-22.8,6577.1946.1,31,-8.312903225806451,,31,0,31,-55.350,10,1946-01,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,39.9,,TERRE-NEUVE,8400650,31,BOTWOOD,31.4,31,6.1
-55.35,49.15,677.1,,1946,2,-20.6,6577.1946.2,28,-6.182142857142857,,28,0,28,-55.350,11,1946-02,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,42,,TERRE-NEUVE,8400650,28,BOTWOOD,25,28,12.2
-55.35,49.15,617,,1946,3,-13.3,6577.1946.3,31,-1.903225806451613,,31,0,31,-55.350,6,1946-03,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,24,,TERRE-NEUVE,8400650,31,BOTWOOD,16.3,31,12.8
-55.35,49.15,500.3,,1946,4,-18.9,6577.1946.4,30,1.3233333333333333,,30,0,30,-55.350,13,1946-04,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,68.9,,TERRE-NEUVE,8400650,30,BOTWOOD,48,30,14.4
-55.35,49.15,312,,1946,5,-3.9,6577.1946.5,31,7.935483870967742,,31,0,31,-55.350,9,1946-05,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,38.3,,TERRE-NEUVE,8400650,31,BOTWOOD,1,31,22.2
-55.35,49.15,188.8,,1946,6,0,6577.1946.6,30,11.716666666666667,,30,0.3,30,-55.350,7,1946-06,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,40.6,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,29.4
-55.35,49.15,80.4,,1946,7,6.1,6577.1946.7,31,15.95483870967742,,31,17,31,-55.350,9,1946-07,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,96,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,30.6
-55.35,49.15,28.6,,1946,8,4.4,6577.1946.8,31,18.329032258064515,,31,38.8,31,-55.350,12,1946-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,112.1,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,30.6
-55.35,49.15,114.2,,1946,9,1.1,6577.1946.9,30,14.296666666666667,,30,3.1,30,-55.350,6,1946-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,39.3,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,25.6
-55.35,49.15,286.8,,1946,10,-4.4,6577.1946.10,31,7.757142857142857,,29,0,31,-55.350,8,1946-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,47.1,,TERRE-NEUVE,8400650,28,BOTWOOD,0,28,23.3
-55.35,49.15,525.7,,1946,11,-8.3,6577.1946.11,30,0.4766666666666667,,30,0,30,-55.350,10,1946-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,79.5,,TERRE-NEUVE,8400650,30,BOTWOOD,4.4,30,12.2
-55.35,49.15,708.9,,1946,12,-18.9,6577.1946.12,31,-4.867741935483871,,31,0,31,-55.350,17,1946-12,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,127.6,,TERRE-NEUVE,8400650,31,BOTWOOD,113.4,31,9.4
-55.35,49.15,840.2,,1947,1,-24.4,6577.1947.1,31,-9.103225806451613,,31,0,31,-55.350,14,1947-01,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,51,,TERRE-NEUVE,8400650,31,BOTWOOD,35.7,31,6.1
-55.35,49.15,589.3,,1947,2,-14.4,6577.1947.2,28,-3.0464285714285713,,28,0,28,-55.350,14,1947-02,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,80.4,,TERRE-NEUVE,8400650,28,BOTWOOD,44.8,28,5
-55.35,49.15,609.3,,1947,3,-13.3,6577.1947.3,31,-1.6548387096774193,,31,0,31,-55.350,14,1947-03,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,79.6,,TERRE-NEUVE,8400650,31,BOTWOOD,41.7,31,6.7
-55.35,49.15,577.2,,1947,4,-12.2,6577.1947.4,30,-1.24,,30,0,30,-55.350,8,1947-04,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,31.5,,TERRE-NEUVE,8400650,30,BOTWOOD,19.3,30,8.3
-55.35,49.15,286.5,,1947,5,-3.9,6577.1947.5,26,6.54,,29,0,26,-55.350,7,1947-05,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,57.7,,TERRE-NEUVE,8400650,25,BOTWOOD,15.7,25,21.1
-55.35,49.15,209,,1947,6,1.1,6577.1947.6,30,11.32,,30,8.6,30,-55.350,7,1947-06,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,40.6,,TERRE-NEUVE,8400650,30,BOTWOOD,3.8,30,32.2
-55.35,49.15,22.2,,1947,7,6.1,6577.1947.7,31,19.919354838709676,,31,81.7,31,-55.350,8,1947-07,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,65.5,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,32.8
-55.35,49.15,99.1,,1947,8,2.8,6577.1947.8,31,15.283870967741935,,31,14.9,31,-55.350,6,1947-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,24.9,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,31.1
-55.35,49.15,189.8,,1947,9,0,6577.1947.9,30,11.89,,30,6.5,30,-55.350,10,1947-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,75,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,26.7
-55.35,49.15,358,,1947,10,-2.2,6577.1947.10,31,6.451612903225806,,31,0,31,-55.350,12,1947-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,61.1,,TERRE-NEUVE,8400650,31,BOTWOOD,6.4,31,21.1
-55.35,49.15,486,,1947,11,-7.8,6577.1947.11,30,1.8,,30,0,30,-55.350,12,1947-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,93.9,,TERRE-NEUVE,8400650,30,BOTWOOD,14.3,30,11.1
-55.35,49.15,677.4,,1947,12,-22.2,6577.1947.12,31,-3.8516129032258064,,31,0,31,-55.350,15,1947-12,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,86.1,,TERRE-NEUVE,8400650,31,BOTWOOD,81.8,31,3.3
-55.35,49.15,722.5,,1948,1,-18.3,6577.1948.1,31,-5.306451612903226,,31,0,31,-55.350,12,1948-01,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,91,,TERRE-NEUVE,8400650,31,BOTWOOD,59,31,7.8
-55.35,49.15,832.5,,1948,2,-25,6577.1948.2,29,-10.706896551724139,,29,0,29,-55.350,13,1948-02,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,56.8,,TERRE-NEUVE,8400650,29,BOTWOOD,43.4,29,7.2
-55.35,49.15,810.4,,1948,3,-27.8,6577.1948.3,31,-8.141935483870968,,31,0,31,-55.350,11,1948-03,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,49.7,,TERRE-NEUVE,8400650,31,BOTWOOD,42.8,31,7.2
-55.35,49.15,526.9,,1948,4,-10,6577.1948.4,30,0.43666666666666665,,30,0,30,-55.350,11,1948-04,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,60.1,,TERRE-NEUVE,8400650,30,BOTWOOD,17.3,30,11.1
-55.35,49.15,301,,1948,5,-3.9,6577.1948.5,31,8.30967741935484,,31,0.6,31,-55.350,13,1948-05,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,90.9,,TERRE-NEUVE,8400650,31,BOTWOOD,5.6,31,26.7
-55.35,49.15,207.6,,1948,6,1.1,6577.1948.6,30,11.116666666666667,,30,1.1,30,-55.350,10,1948-06,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,84.5,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,28.9
-55.35,49.15,92.9,,1948,7,5.6,6577.1948.7,31,15.509677419354839,,31,15.7,31,-55.350,14,1948-07,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,112.4,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,30
-55.35,49.15,67.6,,1948,8,4.4,6577.1948.8,31,16.23548387096774,,31,12.9,31,-55.350,10,1948-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,67.8,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,26.7
-55.35,49.15,186.7,,1948,9,-1.1,6577.1948.9,30,12.146666666666667,,30,11.1,30,-55.350,10,1948-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,99.2,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,28.9
-55.35,49.15,332.3,,1948,10,-2.8,6577.1948.10,31,7.280645161290322,,31,0,31,-55.350,9,1948-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,74.4,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,18.3
-55.35,49.15,463.3,,1948,11,-8.9,6577.1948.11,30,2.5566666666666666,,30,0,30,-55.350,13,1948-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,67.7,,TERRE-NEUVE,8400650,30,BOTWOOD,19.6,30,17.2
-55.35,49.15,680.1,,1948,12,-23.3,6577.1948.12,31,-3.9387096774193546,,31,0,31,-55.350,13,1948-12,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,71.9,,TERRE-NEUVE,8400650,31,BOTWOOD,62.8,31,6.7
-55.35,49.15,763.4,,1949,1,-26.1,6577.1949.1,31,-6.625806451612903,,31,0,31,-55.350,12,1949-01,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,91,,TERRE-NEUVE,8400650,31,BOTWOOD,72.8,31,7.8
-55.35,49.15,771.9,,1949,2,-31.1,6577.1949.2,28,-9.567857142857143,,28,0,28,-55.350,16,1949-02,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,56.3,,TERRE-NEUVE,8400650,28,BOTWOOD,50.4,28,3.3
-55.35,49.15,600.1,,1949,3,-22.2,6577.1949.3,31,-1.3580645161290323,,31,0,31,-55.350,21,1949-03,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,169.7,,TERRE-NEUVE,8400650,31,BOTWOOD,62.1,31,8.3
-55.35,49.15,483.8,,1949,4,-7.2,6577.1949.4,30,1.8733333333333333,,30,0,30,-55.350,14,1949-04,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,78.3,,TERRE-NEUVE,8400650,30,BOTWOOD,24.7,30,12.8
-55.35,49.15,346.2,,1949,5,-3.3,6577.1949.5,31,6.832258064516129,,31,0,31,-55.350,10,1949-05,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,88.5,,TERRE-NEUVE,8400650,31,BOTWOOD,2,31,24.4
-55.35,49.15,187,,1949,6,0.6,6577.1949.6,30,11.863333333333333,,30,2.9,30,-55.350,8,1949-06,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,36.7,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,30.6
-55.35,49.15,63.8,,1949,7,3.9,6577.1949.7,31,16.66774193548387,,31,22.5,31,-55.350,13,1949-07,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,98.7,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,30
-55.35,49.15,112,,1949,8,3.9,6577.1949.8,31,14.551612903225806,,31,5.1,31,-55.350,13,1949-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,131.6,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,25
-55.35,49.15,169.1,,1949,9,0,6577.1949.9,30,12.011111111111111,,28,7.4,30,-55.350,11,1949-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,94.5,,TERRE-NEUVE,8400650,27,BOTWOOD,0,28,27.2
-55.35,49.15,358.1,,1949,10,-6.1,6577.1949.10,31,6.448387096774193,,31,0,31,-55.350,8,1949-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,46.9,,TERRE-NEUVE,8400650,31,BOTWOOD,1.6,31,18.9
-55.35,49.15,480.5,,1949,11,-5.6,6577.1949.11,30,1.9833333333333334,,30,0,30,-55.350,18,1949-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,121.8,,TERRE-NEUVE,8400650,30,BOTWOOD,33.4,30,15.6
-55.35,49.15,624.4,,1949,12,-13.9,6577.1949.12,31,-2.141935483870968,,31,0,31,-55.350,12,1949-12,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,53.2,,TERRE-NEUVE,8400650,31,BOTWOOD,38.1,31,11.7
-55.35,49.15,832.3,,1950,1,-25,6577.1950.1,31,-8.848387096774193,,31,0,31,-55.350,11,1950-01,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,44.6,,TERRE-NEUVE,8400650,31,BOTWOOD,36.9,31,8.9
-55.35,49.15,820.8,,1950,2,-26.7,6577.1950.2,28,-11.314285714285715,,28,0,28,-55.350,13,1950-02,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,87.2,,TERRE-NEUVE,8400650,28,BOTWOOD,83.9,28,5.6
-55.35,49.15,748.9,,1950,3,-22.8,6577.1950.3,31,-6.158064516129032,,31,0,31,-55.350,12,1950-03,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,70.9,,TERRE-NEUVE,8400650,31,BOTWOOD,40.8,31,9.4
-55.35,49.15,512.4,,1950,4,-7.2,6577.1950.4,30,0.92,,30,0,30,-55.350,14,1950-04,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,113.1,,TERRE-NEUVE,8400650,30,BOTWOOD,92.3,30,13.3
-55.35,49.15,369.7,,1950,5,-3.9,6577.1950.5,31,6.074193548387097,,31,0,31,-55.350,8,1950-05,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,78.3,,TERRE-NEUVE,8400650,31,BOTWOOD,8.5,31,22.2
-55.35,49.15,140.3,,1950,6,1.7,6577.1950.6,30,13.386666666666667,,30,1.9,30,-55.350,8,1950-06,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,44,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,27.8
-55.35,49.15,81,,1950,7,5.6,6577.1950.7,31,16.22258064516129,,31,25.9,31,-55.350,14,1950-07,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,68.6,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,30
-55.35,49.15,63.8,,1950,8,3.9,6577.1950.8,31,16.287096774193547,,31,10.7,31,-55.350,11,1950-08,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,97.1,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,28.3
-55.35,49.15,225.2,,1950,9,-0.6,6577.1950.9,30,10.493333333333334,,30,0,30,-55.350,6,1950-09,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,23.5,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,23.3
-55.35,49.15,362.6,,1950,10,-7.2,6577.1950.10,31,6.303225806451613,,31,0,31,-55.350,15,1950-10,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,88.9,,TERRE-NEUVE,8400650,31,BOTWOOD,16.2,31,18.9
-55.35,49.15,433.3,,1950,11,-7.2,6577.1950.11,30,3.5566666666666666,,30,0,30,-55.350,7,1950-11,,49.150,,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,55.8,,TERRE-NEUVE,8400650,30,BOTWOOD,1.6,30,18.9
-55.35,49.15,145.5,,1972,6,1.7,6577.1972.6,30,13.603333333333333,,30,13.6,30,-55.350,13,1972-06,,49.150,0,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,109.8,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,28.9
-55.35,49.15,75.6,,1972,7,5,6577.1972.7,31,16.693548387096776,,31,35.1,31,-55.350,7,1972-07,,49.150,0,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,53,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,32.2
-55.35,49.15,74.8,,1972,8,3.9,6577.1972.8,31,15.890322580645162,,31,9.4,31,-55.350,9,1972-08,,49.150,0,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,76.1,,TERRE-NEUVE,8400650,31,BOTWOOD,0,31,27.2
-55.35,49.15,205.7,,1972,9,-4.4,6577.1972.9,30,11.146666666666667,,30,0.1,30,-55.350,9,1972-09,,49.150,0,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,55.2,,TERRE-NEUVE,8400650,30,BOTWOOD,0,30,26.1
-55.35,49.15,381.5,,1972,10,-5.6,6577.1972.10,31,5.748387096774193,,31,1.7,31,-55.350,12,1972-10,,49.150,0,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,165.9,,TERRE-NEUVE,8400650,31,BOTWOOD,13.7,31,23.3
-55.35,49.15,547.7,,1972,11,-14.4,6577.1972.11,30,-0.25666666666666665,,30,0,30,-55.350,10,1972-11,,49.150,0,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,81.3,,TERRE-NEUVE,8400650,30,BOTWOOD,14.7,30,13.9
-55.35,49.15,869.9,,1972,12,-28.9,6577.1972.12,31,-10.061290322580644,,31,0,31,-55.350,8,1972-12,,49.150,66,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,98.7,,TERRE-NEUVE,8400650,31,BOTWOOD,68.5,31,12.8
-55.35,49.15,824.1,,1973,1,-21.7,6577.1973.1,31,-8.583870967741936,,31,0,31,-55.350,7,1973-01,,49.150,56,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,79.5,,TERRE-NEUVE,8400650,31,BOTWOOD,45.7,31,6.7
-55.35,49.15,672.4,,1973,2,-25,6577.1973.2,28,-6.014285714285714,,28,0,28,-55.350,11,1973-02,,49.150,122,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,154.7,,TERRE-NEUVE,8400650,28,BOTWOOD,111.7,28,9.4
-55.35,49.15,681.4,,1973,3,-29.4,6577.1973.3,31,-3.9806451612903224,,31,0,31,-55.350,6,1973-03,,49.150,97,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,41.5,,TERRE-NEUVE,8400650,31,BOTWOOD,32.9,31,10
-55.35,49.15,510.6,,1973,4,-10,6577.1973.4,30,0.98,,30,0,30,-55.350,3,1973-04,,49.150,25,NL,,,2014-07-31 11:53:16,NEWFOUNDLAND,5.1,,TERRE-NEUVE,8400650,30,BOTWOOD,1.3,30,17.8
